CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
764295201,4/7/2017,19:15:00,4/7/2017,19:20:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,CLOTHING/BOUTIQUE,NA,NA,994327,218211,40.76561769,-73.96362342,"(40.765617688, -73.96362342)"
243025797,4/7/2017,19:08:00,4/7/2017,19:14:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,FOOD SUPERMARKET,NA,NA,997194,223387,40.77982072,-73.95326357,"(40.779820723, -73.953263565)"
503491208,4/7/2017,19:00:00,4/7/2017,20:00:00,4/7/2017,341,PETIT LARCENY,335,"LARCENY,PETIT FROM TRUCK",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,REAR OF,STREET,NA,NA,987472,214939,40.75664204,-73.98837158,"(40.756642042, -73.988371577)"
453104567,4/7/2017,18:35:00,4/7/2017,18:39:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,CLOTHING/BOUTIQUE,NA,NA,990776,216412,40.76068323,-73.9764443,"(40.76068323, -73.976444296)"
924893605,4/7/2017,18:30:00,NA,NA,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,CHAIN STORE,NA,NA,1012887,253829,40.86333845,-73.89646979,"(40.863338448, -73.896469785)"
136888540,4/7/2017,18:30:00,4/7/2017,18:45:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,COMMERCIAL BUILDING,NA,NA,986497,190906,40.69067757,-73.99189888,"(40.690677571, -73.991898879)"
283604106,4/7/2017,18:30:00,4/7/2017,19:00:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,CHAIN STORE,NA,NA,990251,215062,40.7569782,-73.97834061,"(40.756978196, -73.978340613)"
620459943,4/7/2017,18:25:00,4/7/2017,18:34:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,CLOTHING/BOUTIQUE,NA,NA,984994,203338,40.72480073,-73.99731725,"(40.724800731, -73.997317247)"
485711825,4/7/2017,18:15:00,4/7/2017,18:20:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,FRONT OF,SMALL MERCHANT,NA,NA,1003276,181809,40.6656882,-73.93142036,"(40.665688203, -73.931420364)"
689684431,4/7/2017,18:06:00,NA,NA,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,CHAIN STORE,NA,NA,1006539,244510,40.83777887,-73.91945075,"(40.837778868, -73.919450746)"
793189660,4/7/2017,18:03:00,4/7/2017,18:50:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,CHAIN STORE,NA,NA,991663,217612,40.76397622,-73.97324114,"(40.763976222, -73.973241135)"
460568462,4/7/2017,18:00:00,NA,NA,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,DEPARTMENT STORE,NA,NA,986618,207098,40.73512073,-73.99145687,"(40.735120728, -73.991456867)"
855914699,4/7/2017,17:53:00,NA,NA,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,CLOTHING/BOUTIQUE,NA,NA,986464,208227,40.7382196,-73.99201218,"(40.738219595, -73.992012181)"
274669084,4/7/2017,17:50:00,4/7/2017,19:55:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,INSIDE,GROCERY/BODEGA,NA,NA,1052358,159451,40.60407896,-73.75472574,"(40.604078962, -73.754725736)"
866130228,4/7/2017,17:40:00,4/7/2017,18:15:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,DEPARTMENT STORE,NA,NA,990503,215519,40.75823237,-73.97743059,"(40.758232371, -73.977430585)"
474349460,4/7/2017,17:34:00,4/7/2017,17:42:00,4/7/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,FRONT OF,STREET,NA,NA,991804,170592,40.63491719,-73.97278487,"(40.634917189, -73.972784867)"
492857814,4/7/2017,17:25:00,NA,NA,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,CLOTHING/BOUTIQUE,NA,NA,986464,208227,40.7382196,-73.99201218,"(40.738219595, -73.992012181)"
254181446,4/7/2017,17:00:00,4/7/2017,19:30:00,4/7/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,REAR OF,STREET,NA,NA,988818,184285,40.67250353,-73.98353396,"(40.672503534, -73.98353396)"
422238094,4/7/2017,16:58:00,4/7/2017,17:20:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,NA,NA,987111,212422,40.74973364,-73.98967569,"(40.749733638, -73.989675685)"
425247107,4/7/2017,16:55:00,4/7/2017,17:04:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,DEPARTMENT STORE,NA,NA,1002996,229133,40.79558155,-73.93229782,"(40.795581553, -73.932297815)"
519441400,4/7/2017,16:44:00,4/7/2017,16:46:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,GROCERY/BODEGA,NA,NA,1007550,179059,40.65812985,-73.91602382,"(40.658129847, -73.916023823)"
967981075,4/7/2017,16:30:00,4/7/2017,17:05:00,4/7/2017,341,PETIT LARCENY,301,"LARCENY,PETIT BY ACQUIRING LOS",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,QUEENS,108,NA,TRANSIT - NYC SUBWAY,NA,NA,996967,209876,40.74273683,-73.95410877,"(40.742736825, -73.954108767)"
325927745,4/7/2017,16:30:00,4/7/2017,16:34:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,DRUG STORE,NA,NA,981068,197231,40.70803794,-74.01147856,"(40.708037935, -74.011478562)"
993989786,4/7/2017,16:20:00,NA,NA,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,CLOTHING/BOUTIQUE,NA,NA,1022875,243861,40.83594122,-73.86041753,"(40.835941215, -73.860417533)"
950989548,4/7/2017,16:08:00,4/7/2017,17:08:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,BANK,NA,NA,984351,200785,40.71779339,-73.9996371,"(40.717793392, -73.999637098)"
605148514,4/7/2017,16:00:00,4/7/2017,16:04:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,CLOTHING/BOUTIQUE,NA,NA,986618,207098,40.73512073,-73.99145687,"(40.735120728, -73.991456867)"
428060656,4/7/2017,15:50:00,4/7/2017,16:00:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,GROCERY/BODEGA,NA,NA,942825,166367,40.62322682,-74.14922697,"(40.623226819, -74.149226973)"
884506248,4/7/2017,15:50:00,4/7/2017,16:00:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESTAURANT/DINER,NA,NA,1003836,188679,40.68454358,-73.92938183,"(40.684543583, -73.929381827)"
672587552,4/7/2017,15:50:00,4/7/2017,16:25:00,4/7/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,REAR OF,PARKING LOT/GARAGE (PUBLIC),NA,NA,1020709,178933,40.6577396,-73.86859703,"(40.657739603, -73.868597031)"
308726969,4/7/2017,15:50:00,4/7/2017,15:55:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,CLOTHING/BOUTIQUE,NA,NA,984938,200868,40.71802118,-73.99751954,"(40.718021181, -73.997519537)"
930030097,4/7/2017,15:45:00,4/7/2017,16:00:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,PUBLIC SCHOOL,NA,NA,985276,216773,40.76167643,-73.9962978,"(40.76167643, -73.996297803)"
371841189,4/7/2017,15:40:00,4/7/2017,16:00:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,CHAIN STORE,NA,NA,962904,171644,40.6377822,-74.07691301,"(40.637782201, -74.076913014)"
913952493,4/7/2017,15:30:00,4/7/2017,15:45:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,DRUG STORE,NA,NA,990140,215273,40.75755741,-73.97874109,"(40.757557412, -73.978741087)"
810615809,4/7/2017,15:25:00,4/7/2017,15:35:00,4/7/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,INSIDE,PARKING LOT/GARAGE (PRIVATE),NA,NA,1027573,256562,40.87077984,-73.84335775,"(40.870779837, -73.843357749)"
873603096,4/7/2017,15:15:00,4/7/2017,16:29:00,4/7/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,STREET,NA,NA,998506,240391,40.82649002,-73.94849013,"(40.826490017, -73.948490126)"
112789255,4/7/2017,15:05:00,4/7/2017,15:20:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,FOOD SUPERMARKET,NA,NA,1015011,253957,40.86368262,-73.88879028,"(40.863682624, -73.888790284)"
855260517,4/7/2017,15:00:00,4/7/2017,15:15:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,88,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,992943,191513,40.69233966,-73.96865415,"(40.692339662, -73.968654153)"
500692613,4/7/2017,15:00:00,4/7/2017,15:10:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,OTHER,NA,NA,988149,216376,40.76058597,-73.9859271,"(40.760585967, -73.9859271)"
991195414,4/7/2017,15:00:00,4/7/2017,19:00:00,4/7/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,RESIDENCE-HOUSE,NA,NA,1016562,187410,40.68102316,-73.88350287,"(40.681023162, -73.883502871)"
779348471,4/7/2017,15:00:00,4/7/2017,17:00:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,INSIDE,CLOTHING/BOUTIQUE,NA,NA,1020352,197749,40.70938665,-73.86978291,"(40.709386647, -73.869782908)"
765081137,4/7/2017,14:55:00,NA,NA,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,INSIDE,PUBLIC SCHOOL,NA,NA,1029147,186975,40.6797743,-73.83813155,"(40.679774304, -73.838131552)"
854668826,4/7/2017,14:50:00,4/7/2017,14:55:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,CHAIN STORE,NA,NA,997435,187230,40.68057826,-73.95246421,"(40.680578256, -73.952464212)"
673457308,4/7/2017,14:30:00,NA,NA,4/7/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,FRONT OF,TAXI (YELLOW LICENSED),NA,NA,985286,212846,40.75089781,-73.99626231,"(40.750897813, -73.99626231)"
735366099,4/7/2017,14:30:00,4/7/2017,15:30:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,DEPARTMENT STORE,NA,NA,983955,156040,40.59497817,-74.00106367,"(40.594978166, -74.00106367)"
736605973,4/7/2017,14:15:00,4/7/2017,14:25:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,INSIDE,DRUG STORE,NA,NA,1023046,258182,40.87524729,-73.85971669,"(40.875247292, -73.85971669)"
754127968,4/7/2017,14:15:00,4/7/2017,16:00:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,NA,NA,NA,941703,161146,40.60889096,-74.15323585,"(40.608890956, -74.153235851)"
721354918,4/7/2017,14:00:00,4/7/2017,14:30:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,FOOD SUPERMARKET,NA,NA,1000994,215073,40.75699457,-73.93956333,"(40.756994572, -73.939563331)"
631861478,4/7/2017,13:25:00,4/7/2017,14:51:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,DEPARTMENT STORE,NA,NA,987004,191535,40.69240389,-73.99007041,"(40.692403887, -73.990070406)"
899553048,4/7/2017,13:00:00,4/7/2017,13:50:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100,FRONT OF,GROCERY/BODEGA,NA,NA,1029959,151566,40.58258009,-73.83544382,"(40.582580093, -73.835443822)"
873220745,4/7/2017,13:00:00,4/7/2017,13:05:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,GYM/FITNESS FACILITY,NA,NA,999501,227549,40.79124062,-73.94492406,"(40.791240623, -73.944924059)"
708618231,4/7/2017,13:00:00,4/7/2017,19:47:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,INSIDE,DEPARTMENT STORE,NA,NA,1021974,206302,40.73285578,-73.86388449,"(40.732855777, -73.863884488)"
943389501,4/7/2017,13:00:00,4/7/2017,14:00:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,FRONT OF,OTHER,NA,NA,988709,160646,40.60761959,-73.98394252,"(40.607619587, -73.98394252)"
490928065,4/7/2017,12:40:00,4/7/2017,12:45:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,DRUG STORE,NA,NA,989689,189972,40.68811257,-73.98038945,"(40.68811257, -73.980389446)"
262747560,4/7/2017,12:28:00,4/7/2017,12:51:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,COMMERCIAL BUILDING,NA,NA,985280,203781,40.72601663,-73.99628535,"(40.72601663, -73.996285351)"
495638599,4/7/2017,12:28:00,4/7/2017,12:51:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,FRONT OF,COMMERCIAL BUILDING,NA,NA,985280,203781,40.72601663,-73.99628535,"(40.72601663, -73.996285351)"
342434697,4/7/2017,12:18:00,NA,NA,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,DEPARTMENT STORE,NA,NA,981309,197980,40.71009385,-74.01060963,"(40.710093847, -74.01060963)"
152615015,4/7/2017,12:15:00,4/7/2017,12:19:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,DEPARTMENT STORE,NA,NA,993000,216864,40.76192193,-73.96841565,"(40.761921933, -73.968415651)"
338767262,4/7/2017,12:00:00,4/7/2017,14:00:00,4/7/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,88,INSIDE,OTHER,NA,NA,991103,193587,40.69803393,-73.97528715,"(40.698033928, -73.975287153)"
234694173,4/7/2017,12:00:00,4/7/2017,18:30:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,999609,222497,40.77737404,-73.94454558,"(40.777374041, -73.944545577)"
510126108,4/7/2017,11:54:00,4/7/2017,11:54:00,4/7/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,FRONT OF,STREET,NA,NA,1000272,187022,40.68000266,-73.94223618,"(40.680002664, -73.942236182)"
346542521,4/7/2017,11:48:00,4/7/2017,11:50:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,PORT AUTHORITY,MANHATTAN,14,INSIDE,DRUG STORE,NA,NA,986882,214802,40.75626621,-73.99050125,"(40.756266207, -73.990501248)"
885529124,4/7/2017,11:36:00,4/7/2017,11:40:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,INSIDE,COMMERCIAL BUILDING,NA,NA,1027428,201617,40.71997167,-73.84423529,"(40.719971668, -73.844235287)"
348179640,4/7/2017,11:30:00,4/7/2017,11:31:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,PUBLIC SCHOOL,NA,NA,987686,207270,40.73559248,-73.98760306,"(40.735592475, -73.987603057)"
420004069,4/7/2017,11:30:00,4/7/2017,11:40:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,CHAIN STORE,NA,NA,990140,215273,40.75755741,-73.97874109,"(40.757557412, -73.978741087)"
828681039,4/7/2017,11:23:00,4/7/2017,12:23:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,PUBLIC SCHOOL,NA,NA,1015633,260449,40.88149897,-73.88651115,"(40.881498971, -73.886511145)"
789747324,4/7/2017,11:00:00,NA,NA,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,PUBLIC SCHOOL,NA,NA,986792,217425,40.7634657,-73.99082511,"(40.763465697, -73.990825111)"
470217631,4/7/2017,10:55:00,4/7/2017,11:00:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,RESTAURANT/DINER,NA,NA,985239,201717,40.72035145,-73.99643358,"(40.720351454, -73.996433576)"
758187298,4/7/2017,10:50:00,4/7/2017,11:00:00,4/7/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,FRONT OF,STREET,NA,NA,995987,205323,40.73024132,-73.9576533,"(40.730241319, -73.9576533)"
205496454,4/7/2017,10:29:00,4/7/2017,10:30:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,CHAIN STORE,NA,NA,987872,206560,40.73364363,-73.98693228,"(40.733643626, -73.986932281)"
416230079,4/7/2017,10:26:00,4/7/2017,11:01:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,INSIDE,CHAIN STORE,NA,NA,1030251,254038,40.86383869,-73.83369221,"(40.863838685, -73.833692208)"
740614704,4/7/2017,10:18:00,4/7/2017,10:20:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESTAURANT/DINER,NA,NA,986755,208205,40.73815913,-73.99096211,"(40.738159133, -73.99096211)"
418144401,4/7/2017,9:24:00,NA,NA,4/7/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,FRONT OF,STREET,NA,NA,1015333,239595,40.82426204,-73.88769272,"(40.824262039, -73.887692718)"
914517489,4/7/2017,9:00:00,NA,NA,4/7/2017,341,PETIT LARCENY,305,"LARCENY,PETIT BY CREDIT CARD U",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,1006923,259361,40.87853942,-73.91801277,"(40.878539423, -73.91801277)"
330109071,4/7/2017,9:00:00,4/7/2017,11:00:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,PUBLIC SCHOOL,NA,NA,1005828,187069,40.68011987,-73.9222046,"(40.680119868, -73.922204596)"
918416296,4/7/2017,8:38:00,4/7/2017,8:39:00,4/7/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DRUG STORE,NA,NA,989352,211337,40.74675458,-73.98158841,"(40.746754576, -73.981588414)"
939976854,4/7/2017,8:00:00,4/7/2017,10:00:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,STATEN ISLAND,120,INSIDE,RESIDENCE - PUBLIC HOUSING,NA,WEST BRIGHTON I,951232,170430,40.63441421,-74.1189623,"(40.634414212, -74.118962304)"
816602741,4/7/2017,7:30:00,4/7/2017,17:00:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,1010852,259044,40.87765839,-73.90380624,"(40.877658389, -73.903806235)"
864378329,4/7/2017,7:30:00,4/7/2017,10:30:00,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,1008914,194779,40.70127397,-73.91105018,"(40.701273974, -73.911050181)"
695516765,4/7/2017,6:56:00,NA,NA,4/7/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,1004923,191191,40.69143597,-73.92545482,"(40.691435973, -73.925454815)"
