MeterType,MeterNo,the_geom,POINT_X,POINT_Y,Status
Strada,3113065,POINT (-73.99074555510086 40.63596900594901),986818.54472,170977.170235,Active
Strada,3113066,POINT (-73.9906828800026 40.63603642364004),986835.937402,171001.734162,Active
Strada,3113067,POINT (-73.9912789780148 40.63629178461595),986670.483008,171094.752021,Active
Strada,3113010,POINT (-73.99069531153188 40.636488858849255),986832.469561,171166.56815,Active
Strada,3113023,POINT (-73.9905971296379 40.63639519779938),986859.723115,171132.447811,Active
Strada,3113062,POINT (-73.99062445259545 40.63680638865129),986852.123721,171282.254926,Active
Strada,3113061,POINT (-73.99055735251996 40.636870112879166),986870.744419,171305.473384,Active
Strada,3113064,POINT (-73.99026146082413 40.636584575095505),986952.878769,171201.453251,Active
Strada,3113063,POINT (-73.99009478488858 40.636590701496665),986999.138519,171203.690451,Active
Strada,3113009,POINT (-73.99026991052962 40.636900004151286),986950.520834,171316.372312,Active
Strada,3113024,POINT (-73.9899910033192 40.63697527349247),987027.926519,171343.803688,Active
Strada,3113059,POINT (-73.99010965931802 40.63741112765858),986994.976454,171502.593396,Active
Strada,3113060,POINT (-73.98994620461195 40.63741138724112),987040.341848,171502.693134,Active
Strada,3113057,POINT (-73.98957568388921 40.637085438483076),987143.190724,171383.953214,Active
Strada,3113058,POINT (-73.98948332363749 40.637132449762525),987168.822563,171401.083757,Active
Strada,3113025,POINT (-73.98948856984687 40.63745488730181),987167.352421,171518.556291,Active
Strada,3113008,POINT (-73.98952541168012 40.637611370209285),987157.120486,171575.56602,Active
Strada,3113054,POINT (-73.98951009600324 40.6379588898052),987161.356042,171702.177315,Active
Strada,3113053,POINT (-73.98941195715285 40.63800056222064),987188.591552,171717.36298,Active
Strada,3113056,POINT (-73.98893798550691 40.63761116030963),987320.154937,171575.509589,Active
Strada,3113055,POINT (-73.98895150689563 40.63772293129692),987316.397071,171616.230308,Active
Strada,3113007,POINT (-73.98908486186276 40.63803571850581),987279.371554,171730.182508,Active
Strada,3113026,POINT (-73.98888659121207 40.6380350799576),987334.399331,171729.956787,Active
Strada,3113051,POINT (-73.98886482140169 40.63848092286126),987340.420645,171892.390189,Active
Strada,3113052,POINT (-73.98888270113632 40.63859397570598),987335.453135,171933.577771,Active
Strada,3113049,POINT (-73.98847491158514 40.63823990564013),987448.646478,171804.595089,Active
Strada,3113050,POINT (-73.98846461584861 40.63833933628082),987451.499163,171840.820738,Active
Strada,3113006,POINT (-73.9884585978797 40.63863195021778),987453.155327,171947.428137,Active
Strada,3113027,POINT (-73.98829180563018 40.638610636990144),987499.447229,171939.669294,Active
Strada,3113046,POINT (-73.98826345032644 40.639031752641046),987507.296295,172093.094184,Active
Strada,3113045,POINT (-73.98815525115783 40.639068706035424),987537.323466,172106.561349,Active
Strada,3113048,POINT (-73.98785048947242 40.6387756031494),987621.920082,171999.787612,Active
Strada,3113047,POINT (-73.98782299144025 40.63886891648592),987629.547035,172033.785247,Active
Strada,3113005,POINT (-73.98794936333682 40.63912681041909),987594.461475,172127.738144,Active
Strada,3113028,POINT (-73.98772191637832 40.63915986781062),987657.584052,172139.790613,Active
Strada,3113044,POINT (-73.98757190682089 40.63962208428827),987699.192893,172308.194476,Active
Strada,3113042,POINT (-73.9871968947366 40.63929473525707),987803.288157,172188.947339,Active
Strada,3113043,POINT (-73.98725082036312 40.63943123285233),987788.314762,172238.67493,Active
Strada,3113029,POINT (-73.98707572051666 40.63977742757729),987836.892093,172364.810176,Active
Strada,3113004,POINT (-73.98724577974514 40.63980211987279),987789.694024,172373.799331,Active
Strada,3113041,POINT (-73.98668459113708 40.63990199130624),987945.435839,172410.208379,Active
Strada,3113040,POINT (-73.98656623220516 40.63992933259197),987978.282558,172420.174567,Active
Strada,3113039,POINT (-73.98709677445703 40.640151031669845),987831.028915,172500.923421,Active
Strada,3113003,POINT (-73.9867729516833 40.64025649782644),987920.893565,172539.361008,Active
Strada,3113030,POINT (-73.98650794538688 40.640325168496304),987994.436725,172564.390814,Active
Strada,3113038,POINT (-73.98610398691801 40.640583835751386),988106.531973,172658.647843,Active
Strada,3113037,POINT (-73.98428147028629 40.63948643810588),988612.403009,172258.921608,Active
Strada,3113031,POINT (-73.98592339182743 40.640884351917904),988156.634563,172768.142046,Active
Strada,3113002,POINT (-73.98605628151351 40.64094210394795),988119.750779,172789.176781,Active
Strada,3113036,POINT (-73.98593594388716 40.64127233911769),988153.128337,172909.495766,Active
Strada,3113034,POINT (-73.985574795004 40.64105451750903),988253.369278,172830.153733,Active
Strada,3113035,POINT (-73.985503522556 40.641111260118365),988273.145813,172850.829873,Active
Strada,3113032,POINT (-73.98538003531844 40.64140734844694),988307.398697,172958.708594,Inactive
Strada,3113033,POINT (-73.98480804871024 40.64195476606137),988466.104417,173158.174731,Active
Strada,3113001,POINT (-73.98542975654225 40.641548082368494),988293.59131,173009.979489,Active
Strada,3493031,POINT (-74.00036765346218 40.612810429420485),984147.923421,162539.751086,Active
Strada,3493029,POINT (-73.99988332419599 40.61347347552245),984282.393952,162781.315892,Active
Strada,3493027,POINT (-73.99907477415803 40.61789985964735),984506.86332,164393.964897,Active
Strada,3493026,POINT (-73.99934772466611 40.61751256649213),984431.087224,164252.863145,Active
Strada,3493025,POINT (-73.99950101734564 40.6170120893681),984388.530551,164070.525912,Active
Strada,3493022,POINT (-74.00024426123282 40.61449634381999),984182.184179,163153.973611,Active
Strada,3493021,POINT (-74.00047176482121 40.61367495719317),984119.019279,162854.721257,Active
Strada,3493020,POINT (-74.00064944228734 40.613091967993086),984069.687357,162642.323387,Active
Strada,3493018,POINT (-74.00082260930942 40.61304650047463),984021.608713,162625.758788,Active
Strada,3493017,POINT (-74.0006615335344 40.61360268764287),984066.33172,162828.391913,Active
Strada,3493016,POINT (-74.00051642510276 40.614083391912516),984106.620682,163003.524765,Active
Strada,3493013,POINT (-73.99943122754387 40.61791741761372),984407.903872,164400.360882,Active
Strada,3493010,POINT (-73.99901287922866 40.61934988097536),984524.040779,164922.245993,Active
Strada,3493009,POINT (-73.99873699458315 40.62028560549399),984600.625927,165263.156072,Active
Strada,3493006,POINT (-73.99837543259818 40.62547173720619),984700.964965,167152.602753,Active
Strada,3493005,POINT (-73.99891787451584 40.624942016326116),984550.390463,166959.609044,Active
Strada,3493004,POINT (-73.9994413372985 40.62443860506137),984405.082027,166776.201603,Active
Strada,3493001,POINT (-73.9984806783825 40.62556025164994),984671.749145,167184.850392,Active
Strada,3493002,POINT (-73.99902484096945 40.625033494804555),984520.696953,166992.936733,Active
Strada,3493003,POINT (-73.99956324389595 40.62451446269498),984371.241215,166803.838358,Active
Strada,3423057,POINT (-74.02932731478276 40.62747328310185),976109.251506,167883.177735,Active
Strada,3423048,POINT (-74.03218316443851 40.62048372643857),975315.582161,165336.975478,Active
Strada,3423038,POINT (-74.03265215988718 40.61979750562469),975185.290427,165087.015348,Active
Strada,3423029,POINT (-74.03014428582254 40.625935001871326),975882.281815,167322.817963,Active
Strada,3423035,POINT (-74.0318852973423 40.6216769017305),975398.431733,165771.650462,Active
Strada,3423036,POINT (-74.03219644397727 40.620916494837246),975311.95356,165494.645767,Active
Strada,3423037,POINT (-74.03243179348145 40.620338654758136),975246.540305,165284.1475,Active
Strada,3423042,POINT (-74.03382800711532 40.616917692240385),974858.453154,164037.947565,Active
Strada,3423043,POINT (-74.03364818295015 40.616902602760476),974908.374971,164032.430843,Active
Strada,3423050,POINT (-74.03170022555572 40.62166733355408),975449.807615,165768.145876,Active
Strada,3423055,POINT (-74.03047252041517 40.62467390006541),975791.00772,166863.396638,Active
Strada,3423082,POINT (-74.02020309947692 40.63523691340762),978642.626032,170710.960137,Active
Strada,3423078,POINT (-74.02259561474403 40.636602713895684),977978.71135,171208.720297,Active
Strada,3423077,POINT (-74.02325238800897 40.63499857947001),977796.27241,170624.338591,Active
Strada,3423076,POINT (-74.02357083226451 40.63421453982393),977707.810973,170338.715475,Active
Strada,3423080,POINT (-74.02067740499753 40.63447560502531),978510.916978,170433.625718,Active
Strada,3423079,POINT (-74.02032934712251 40.635335107163044),978607.594278,170746.742874,Active
Strada,3423081,POINT (-74.02052138016846 40.634458100771056),978554.220697,170427.238264,Active
Strada,3423053,POINT (-74.03078952132194 40.62330877476939),975702.835324,166366.07611,Active
Strada,3423075,POINT (-74.02384816003243 40.63408173351125),977630.82425,170290.351398,Active
Strada,3423074,POINT (-74.02373128033497 40.63437102154665),977663.293345,170395.737999,Active
Strada,3423073,POINT (-74.02352401573442 40.634884516706535),977720.870658,170582.802585,Active
Strada,3423072,POINT (-74.02321318977883 40.63564482595223),977807.214317,170859.780706,Active
Strada,3423071,POINT (-74.02581943791067 40.63607960995569),977083.900803,171018.386688,Active
Strada,3423070,POINT (-74.02606046588711 40.63548928880346),977016.940307,170803.336593,Active
Strada,3423069,POINT (-74.02644031332362 40.63456166655843),976911.411975,170465.410431,Active
Strada,3423068,POINT (-74.02666581657003 40.63400834453545),976848.76151,170263.839312,Active
Strada,3423067,POINT (-74.02700009962497 40.633190846339424),976755.88768,169966.031181,Active
Strada,3423066,POINT (-74.02729243789852 40.63247504370207),976674.665401,169705.270219,Active
Strada,3423065,POINT (-74.0275286449113 40.631903113488086),976609.037908,169496.921227,Active
Strada,3423064,POINT (-74.02752539452392 40.63146211281371),976609.889612,169336.252585,Active
Strada,3423063,POINT (-74.02754489605469 40.63134106932926),976604.462786,169292.154904,Active
Strada,3423062,POINT (-74.02786311995945 40.63108078486173),976516.104367,169197.354241,Active
Strada,3423061,POINT (-74.02816412679401 40.63035256948175),976432.469363,168932.072619,Active
Strada,3423060,POINT (-74.0284132160188 40.62974063398128),976363.257231,168709.150493,Active
Strada,3423059,POINT (-74.028723267045 40.62897963227732),976277.104517,168431.925325,Active
Strada,3423058,POINT (-74.02898893164404 40.62830364543267),976203.280845,168185.669584,Active
Strada,3423054,POINT (-74.03070207138272 40.62410872481119),975727.213556,166657.510567,Active
Strada,3423052,POINT (-74.03114138548972 40.623033575573004),975605.122265,166265.848293,Active
Strada,3423051,POINT (-74.03132145846507 40.622592893092104),975555.076433,166105.313837,Active
Strada,3423049,POINT (-74.031914353614 40.62114267255936),975390.29461,165577.019618,Active
Strada,3423047,POINT (-74.03238908789251 40.6199832952939),975258.348024,165154.676302,Active
Strada,3423046,POINT (-74.03271862500168 40.61917501539486),975166.754047,164860.232665,Active
Strada,3423045,POINT (-74.03307335927796 40.61831022046283),975068.154835,164545.202128,Active
Strada,3423044,POINT (-74.03341545836213 40.61745929694984),974973.062833,164235.224401,Active
Strada,3383073,POINT (-73.9015415805096 40.64413188787017),1011573.5044,173966.349624,Active
Strada,3383072,POINT (-73.90166654261722 40.64417150144469),1011538.80958,173980.742968,Active
Strada,3383060,POINT (-73.9011451939637 40.64400186952308),1011683.56028,173919.104311,Active
Strada,3383059,POINT (-73.90164451543221 40.6444505506399),1011544.80826,174082.415008,Active
Strada,3383058,POINT (-73.90292176605563 40.64559887228117),1011189.89263,174500.384317,Active
Strada,3383057,POINT (-73.90329887721946 40.64593678717776),1011085.10577,174623.380134,Active
Strada,3383055,POINT (-73.90412191773021 40.646460581151864),1010856.49861,174813.961446,Inactive
Strada,3383070,POINT (-73.90371091273899 40.646725290050874),1010970.44786,174910.527197,Active
Strada,3383069,POINT (-73.90357992966706 40.64635649636258),1011006.94385,174776.205616,Active
Strada,3383068,POINT (-73.90311554174247 40.645939396564195),1011135.98132,174624.387022,Active
Strada,3383066,POINT (-73.90193618495327 40.64487784906839),1011463.69228,174238.000655,Active
Strada,3383065,POINT (-73.9015497515034 40.64453208806053),1011571.07297,174112.150841,Active
Strada,3383064,POINT (-73.90109221414664 40.64412283026805),1011698.21314,173963.190181,Active
Strada,3383075,POINT (-73.89994145248512 40.644010051590165),1012017.61145,173922.464541,Inactive
Strada,3383100,POINT (-73.89057073808866 40.634465214376874),1014622.45532,170448.133891,Active
Strada,3383099,POINT (-73.89120510385865 40.63503354991926),1014446.12792,170654.974357,Active
Strada,3383035,POINT (-73.89553345223811 40.638440959247966),1013243.31077,171894.922336,Active
Strada,3383034,POINT (-73.89634603999338 40.6379195383671),1013018.01266,171704.686824,Active
Strada,3383033,POINT (-73.89735270056794 40.63705306200951),1012738.99518,171388.677286,Active
Strada,3383032,POINT (-73.89744287571709 40.63700940244163),1012713.98637,171372.741622,Active
Strada,3383031,POINT (-73.89717265459696 40.63738222559981),1012788.8248,171508.659001,Active
Strada,3383030,POINT (-73.89789910761758 40.63691274145789),1012587.40362,171337.37752,Active
Strada,3383029,POINT (-73.89850174334596 40.636524608979734),1012420.31012,171195.776097,Active
Strada,3383028,POINT (-73.89912239775074 40.63612157023555),1012248.21991,171048.739317,Active
Strada,3383026,POINT (-73.89939435147267 40.63610529657385),1012172.74696,171042.723581,Active
Strada,3383025,POINT (-73.89869928356724 40.63655366643907),1012365.47164,171206.299042,Active
Strada,3383024,POINT (-73.89807730337225 40.636955150116115),1012537.92865,171352.770533,Active
Strada,3383023,POINT (-73.8977245144775 40.637385969546884),1012635.65942,171509.84371,Active
Strada,3383022,POINT (-73.89782994433034 40.63735350319239),1012606.41211,171497.981201,Active
Strada,3383021,POINT (-73.89734060862871 40.63743202580568),1012742.18939,171526.747876,Active
Strada,3383020,POINT (-73.89658069667863 40.63792221527445),1012952.88517,171705.585116,Active
Strada,3383019,POINT (-73.89567561089311 40.63850616793901),1013203.82824,171918.632591,Active
Strada,3383018,POINT (-73.89502096606294 40.63893027506414),1013385.33082,172073.363252,Active
Strada,3383017,POINT (-73.88792487355704 40.65519007943729),1015347.16286,177999.690967,Active
Strada,3383016,POINT (-73.88755371471498 40.654691185147584),1015450.3805,177818.062065,Active
Strada,3383015,POINT (-73.88699168801048 40.653933370864415),1015606.6817,177542.170228,Active
Strada,3383014,POINT (-73.88674963332777 40.653607800884544),1015673.99849,177423.642906,Active
Strada,3383013,POINT (-73.88645552551135 40.65320906505296),1015755.79393,177278.47817,Inactive
Strada,3383012,POINT (-73.88688377578724 40.65334155788842),1015636.90277,177326.5952,Active
Strada,3383011,POINT (-73.88718370490642 40.65374473517746),1015553.49086,177473.376402,Active
